32
0.0	233036183.05704534	170663298.35871407
0.0	102833588.00539628	245393079.66586798
0.0	250982642.49296403	-648259026.6011361
0.0	-115425821.40080628	-3179719249.069955
0.0	374638431.979856	-7656403368.320017
0.0	2658820380.021908	-25570492835.311554
0.0	-9610082474.5291	-3516906343.8822346
0.0	5512289352.779558	-34176416426.90907
0.0	135483979.84389684	-30913515.530427787
0.0	38700282.5063843	-108270516.71207462
0.0	82295016.8377021	384482662.6059314
0.0	-607603739.0963192	2184583759.139278
0.0	1074926024.8799977	4777391575.817257
0.0	1881583906.0174103	-842017271127.2332
0.0	-93572017.347785	-266637289184.47064
0.0	4314972560.073137	-12564832855.837982
0.0	-135483979.8438968	-30913515.53042781
0.0	-38700282.50638424	-108270516.71207461
0.0	-82295016.83770198	384482662.6059314
0.0	607603739.0963182	2184583759.139278
0.0	-1074926024.8799963	4777391575.817257
0.0	-1881583906.017417	-842017271127.2336
0.0	93572017.34779263	-266637289184.47015
0.0	-4314972560.073135	-12564832855.83799
0.0	-233036183.05704525	170663298.35871398
0.0	-102833588.00539616	245393079.6658678
0.0	-250982642.49296427	-648259026.6011355
0.0	115425821.40080592	-3179719249.069957
0.0	-374638431.97985595	-7656403368.320012
0.0	-2658820380.021923	-25570492835.31169
0.0	9610082474.529095	-3516906343.8822317
0.0	-5512289352.779562	-34176416426.909096
