1600
0.0	-1.1220230389145322e+18	-1.1220230389113861e+18
0.0	3.0802148109260006e+17	-3.284940775006549e+18
0.0	-9.041670551089651e+16	-2.6476726041003827e+18
0.0	3.1359538798254788e+16	-2.6774079923767977e+18
0.0	-2.0273632856092836e+16	-2.384939414281283e+18
0.0	-538517913319757.0	-2.569605472515762e+18
0.0	2661744408835105.5	-2.678408896768879e+18
0.0	-4771066496760827.0	-2.731076752331961e+18
0.0	2840220765468329.0	-2.7401804804330266e+18
0.0	-937804908874627.0	-2.734585375135871e+18
0.0	921299868072127.8	-2.732878706475717e+18
0.0	-119012323240966.88	-2.732591171097679e+18
0.0	346805393248709.1	-2.733064539882268e+18
0.0	-60388046274113.61	-2.732449455601504e+18
0.0	22370087995380.54	-2.7324717168329185e+18
0.0	-4674030131519.754	-2.732280122016629e+18
0.0	-4618933798435.669	-2.732308916470631e+18
0.0	2931907355675.2754	-2.7323219878684083e+18
0.0	-8613745075115.771	-2.73235911291162e+18
0.0	5954780152208.512	-2.7323707656582513e+18
0.0	-5954780286613.4	-2.7323707656582733e+18
0.0	8613744930937.727	-2.7323591129116785e+18
0.0	-2931907473825.3516	-2.7323219878684344e+18
0.0	4618933679273.367	-2.732308916470618e+18
0.0	4674030002195.105	-2.7322801220166374e+18
0.0	-22370088141628.754	-2.7324717168328837e+18
0.0	60388046159842.19	-2.732449455601534e+18
0.0	-346805393375644.06	-2.733064539882286e+18
0.0	119012323115872.0	-2.7325911710977316e+18
0.0	-921299868227269.8	-2.73287870647579e+18
0.0	937804908726980.9	-2.734585375135857e+18
0.0	-2840220765554130.0	-2.7401804804329544e+18
0.0	4771066496600762.0	-2.731076752331939e+18
0.0	-2661744408982884.5	-2.6784088967688714e+18
0.0	538517913244671.0	-2.569605472515716e+18
0.0	2.027363285585803e+16	-2.384939414281139e+18
0.0	-3.135953879831094e+16	-2.677407992376361e+18
0.0	9.041670551070688e+16	-2.6476726040999583e+18
0.0	-3.0802148109271206e+17	-3.284940775006089e+18
0.0	1.1220230389143427e+18	-1.1220230389112279e+18
