32
0.0	8.41769801205164e+16	4.6565268554415544e+16
0.0	-3.333417006654406e+17	4.4973654506345824e+17
0.0	8.98819119130368e+17	-2.406560609742512e+17
0.0	-2.38859304649378e+18	-3.82404901257013e+18
0.0	3.3458648893841536e+18	-1.2337126521278425e+19
0.0	5.442810336944874e+18	-1.5490798983684496e+20
0.0	-1.8681284739555994e+18	4.198042017958535e+19
0.0	3.7000707213400166e+18	-4.6686330586313335e+19
0.0	1.406090394905974e+17	1.267521226775203e+16
0.0	-5.416387639395826e+16	-7.33033276233468e+16
0.0	1.353673237055353e+18	-2.2103682243542436e+18
0.0	-5.926563226733602e+18	-5.144446168514633e+18
0.0	1.0270516824391594e+19	-4.4505011802086984e+18
0.0	4.015841707544705e+19	-1.286697913427443e+21
0.0	6.7688485379747815e+19	-2.3258133885630176e+21
0.0	1.1512751628671982e+19	7.728388453045438e+19
0.0	-1.406090394905974e+17	1.2675212267751862e+16
0.0	5.416387639395851e+16	-7.33033276233467e+16
0.0	-1.353673237055353e+18	-2.210368224354243e+18
0.0	5.9265632267336e+18	-5.14444616851463e+18
0.0	-1.0270516824391594e+19	-4.4505011802087153e+18
0.0	-4.015841707544705e+19	-1.2866979134274417e+21
0.0	-6.768848537974776e+19	-2.325813388563017e+21
0.0	-1.1512751628671982e+19	7.728388453045438e+19
0.0	-8.41769801205162e+16	4.656526855441533e+16
0.0	3.333417006654407e+17	4.4973654506345786e+17
0.0	-8.988191191303686e+17	-2.406560609742519e+17
0.0	2.388593046493778e+18	-3.824049012570128e+18
0.0	-3.345864889384156e+18	-1.2337126521278413e+19
0.0	-5.442810336944885e+18	-1.549079898368454e+20
0.0	1.8681284739555515e+18	4.198042017958533e+19
0.0	-3.700070721340022e+18	-4.668633058631335e+19
