400
0.0	35645839.69191025	32348098.1812658
0.0	-109558401.43282616	201292233.0180627
0.0	25957825.829245355	-25290430.289156973
0.0	-52806780.63620955	-164675251.850272
0.0	10285488.97704241	-422888173.6018882
0.0	-13854428.154792126	-643252483.2230668
0.0	-6253424.023172336	-676806118.9189007
0.0	2594859.0521404147	-661302047.2591829
0.0	-4304710.758197762	-636227406.4519355
0.0	1192488.4141814942	-625223996.3248025
0.0	-1192488.4141832364	-625223996.3248799
0.0	4304710.758196068	-636227406.4521039
0.0	-2594859.0521359625	-661302047.259309
0.0	6253424.023173343	-676806118.9189117
0.0	13854428.154790135	-643252483.2229588
0.0	-10285488.977042727	-422888173.60173994
0.0	52806780.63620959	-164675251.8501439
0.0	-25957825.829236124	-25290430.2890715
0.0	109558401.432804	201292233.01804912
0.0	-35645839.691910215	32348098.181265622
0.0	106549422.90305424	-57436722.514550164
0.0	116315866.14160454	1422386461.6647367
0.0	-95622285.06654322	-4020389586.2749577
0.0	-200175491.08216792	-1710092100.6352935
0.0	-72251675.68588196	-3727191265.0120554
0.0	45885270.10990131	-3080428688.5145187
0.0	-76038425.40348285	-3321938543.0281944
0.0	7600077.063969962	-3563643569.4373765
0.0	3257060.9409367666	-3358119661.940599
0.0	-20183877.476275075	-3529696979.3626165
0.0	20183877.476287946	-3529696979.3625073
0.0	-3257060.9409219697	-3358119661.9404488
0.0	-7600077.063997705	-3563643569.437574
0.0	76038425.40349644	-3321938543.028001
0.0	-45885270.10993588	-3080428688.5142446
0.0	72251675.68595406	-3727191265.0118113
0.0	200175491.08211648	-1710092100.6351829
0.0	95622285.06642072	-4020389586.2747617
0.0	-116315866.14159605	1422386461.664834
0.0	-106549422.90302935	-57436722.514534324
0.0	-24677112.81352307	1943278.332748985
0.0	-493995980.04657584	-2823984752.6424837
0.0	538940651.2343533	-47489808517.08084
0.0	-862764195.920747	-20241444356.147594
0.0	436198364.9303482	-51267957725.90416
0.0	-328223679.6905166	-67628494579.07067
0.0	-128159476.97440594	-51979829483.40983
0.0	94968100.6973541	-58546204633.9103
0.0	-93911607.63786432	-59036818769.03509
0.0	17269284.149700947	-57897374722.35465
0.0	-17269284.150128078	-57897374722.362335
0.0	93911607.63830025	-59036818769.0462
0.0	-94968100.69722909	-58546204633.90561
0.0	128159476.97382465	-51979829483.39435
0.0	328223679.6913373	-67628494579.07573
0.0	-436198364.9310461	-51267957725.89526
0.0	862764195.921052	-20241444356.148045
0.0	-538940651.2327816	-47489808517.064285
