1 
1 
0 
32 
8 4 
0.000000 -1.000000 0.000000 0.000000 -0.750000 0.000000 0.000000 -0.750000 0.250000 0.000000 -1.000000 0.250000 
0.000000 -0.750000 0.000000 0.000000 -0.500000 0.000000 0.000000 -0.500000 0.250000 0.000000 -0.750000 0.250000 
0.000000 -0.500000 0.000000 0.000000 -0.250000 0.000000 0.000000 -0.250000 0.250000 0.000000 -0.500000 0.250000 
0.000000 -0.250000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.250000 0.000000 -0.250000 0.250000 
0.000000 0.000000 0.000000 0.000000 0.250000 0.000000 0.000000 0.250000 0.250000 0.000000 0.000000 0.250000 
0.000000 0.250000 0.000000 0.000000 0.500000 0.000000 0.000000 0.500000 0.250000 0.000000 0.250000 0.250000 
0.000000 0.500000 0.000000 0.000000 0.750000 0.000000 0.000000 0.750000 0.250000 0.000000 0.500000 0.250000 
0.000000 0.750000 0.000000 0.000000 1.000000 0.000000 0.000000 1.000000 0.250000 0.000000 0.750000 0.250000 
0.000000 -1.000000 0.250000 0.000000 -0.750000 0.250000 0.000000 -0.750000 0.500000 0.000000 -1.000000 0.500000 
0.000000 -0.750000 0.250000 0.000000 -0.500000 0.250000 0.000000 -0.500000 0.500000 0.000000 -0.750000 0.500000 
0.000000 -0.500000 0.250000 0.000000 -0.250000 0.250000 0.000000 -0.250000 0.500000 0.000000 -0.500000 0.500000 
0.000000 -0.250000 0.250000 0.000000 0.000000 0.250000 0.000000 0.000000 0.500000 0.000000 -0.250000 0.500000 
0.000000 0.000000 0.250000 0.000000 0.250000 0.250000 0.000000 0.250000 0.500000 0.000000 0.000000 0.500000 
0.000000 0.250000 0.250000 0.000000 0.500000 0.250000 0.000000 0.500000 0.500000 0.000000 0.250000 0.500000 
0.000000 0.500000 0.250000 0.000000 0.750000 0.250000 0.000000 0.750000 0.500000 0.000000 0.500000 0.500000 
0.000000 0.750000 0.250000 0.000000 1.000000 0.250000 0.000000 1.000000 0.500000 0.000000 0.750000 0.500000 
0.000000 -1.000000 0.500000 0.000000 -0.750000 0.500000 0.000000 -0.750000 0.750000 0.000000 -1.000000 0.750000 
0.000000 -0.750000 0.500000 0.000000 -0.500000 0.500000 0.000000 -0.500000 0.750000 0.000000 -0.750000 0.750000 
0.000000 -0.500000 0.500000 0.000000 -0.250000 0.500000 0.000000 -0.250000 0.750000 0.000000 -0.500000 0.750000 
0.000000 -0.250000 0.500000 0.000000 0.000000 0.500000 0.000000 0.000000 0.750000 0.000000 -0.250000 0.750000 
0.000000 0.000000 0.500000 0.000000 0.250000 0.500000 0.000000 0.250000 0.750000 0.000000 0.000000 0.750000 
0.000000 0.250000 0.500000 0.000000 0.500000 0.500000 0.000000 0.500000 0.750000 0.000000 0.250000 0.750000 
0.000000 0.500000 0.500000 0.000000 0.750000 0.500000 0.000000 0.750000 0.750000 0.000000 0.500000 0.750000 
0.000000 0.750000 0.500000 0.000000 1.000000 0.500000 0.000000 1.000000 0.750000 0.000000 0.750000 0.750000 
0.000000 -1.000000 0.750000 0.000000 -0.750000 0.750000 0.000000 -0.750000 1.000000 0.000000 -1.000000 1.000000 
0.000000 -0.750000 0.750000 0.000000 -0.500000 0.750000 0.000000 -0.500000 1.000000 0.000000 -0.750000 1.000000 
0.000000 -0.500000 0.750000 0.000000 -0.250000 0.750000 0.000000 -0.250000 1.000000 0.000000 -0.500000 1.000000 
0.000000 -0.250000 0.750000 0.000000 0.000000 0.750000 0.000000 0.000000 1.000000 0.000000 -0.250000 1.000000 
0.000000 0.000000 0.750000 0.000000 0.250000 0.750000 0.000000 0.250000 1.000000 0.000000 0.000000 1.000000 
0.000000 0.250000 0.750000 0.000000 0.500000 0.750000 0.000000 0.500000 1.000000 0.000000 0.250000 1.000000 
0.000000 0.500000 0.750000 0.000000 0.750000 0.750000 0.000000 0.750000 1.000000 0.000000 0.500000 1.000000 
0.000000 0.750000 0.750000 0.000000 1.000000 0.750000 0.000000 1.000000 1.000000 0.000000 0.750000 1.000000 

 0 
0 

 0 
